"No.","Time","Source","Destination","Protocol","Length","Info"
"313","5.520212114","127.0.0.1","127.0.0.1","TCP","66","44009  >  42122 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240350 TSecr=2804240350"
"314","5.520440316","127.0.0.1","127.0.0.1","TCP","130","44009  >  42122 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804240350 TSecr=2804240350"
"315","5.520463467","127.0.0.1","127.0.0.1","TCP","66","42122  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804240350 TSecr=2804240350"
"316","6.021487780","127.0.0.1","127.0.0.1","TCP","74","41430  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"317","6.021512921","127.0.0.1","127.0.0.1","TCP","74","43009  >  41430 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"318","6.021534706","127.0.0.1","127.0.0.1","TCP","66","41430  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"319","6.021566550","127.0.0.1","127.0.0.1","TCP","106","41430  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804240501 TSecr=2804240501"
"320","6.021575134","127.0.0.1","127.0.0.1","TCP","66","43009  >  41430 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"321","6.021611416","127.0.0.1","127.0.0.1","TCP","78","43009  >  41430 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804240501 TSecr=2804240501"
"322","6.021636398","127.0.0.1","127.0.0.1","TCP","66","41430  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"323","6.021693333","127.0.0.1","127.0.0.1","TCP","74","59078  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"324","6.021705231","127.0.0.1","127.0.0.1","TCP","74","42009  >  59078 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"325","6.021717577","127.0.0.1","127.0.0.1","TCP","66","59078  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"326","6.021740142","127.0.0.1","127.0.0.1","TCP","1066","59078  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"327","6.021747236","127.0.0.1","127.0.0.1","TCP","66","42009  >  59078 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"328","6.022039268","127.0.0.1","127.0.0.1","TCP","91","42009  >  59078 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804240501 TSecr=2804240501"
"329","6.022061446","127.0.0.1","127.0.0.1","TCP","66","59078  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"330","6.022106819","127.0.0.1","127.0.0.1","TCP","74","42128  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"331","6.022117018","127.0.0.1","127.0.0.1","TCP","74","44009  >  42128 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"332","6.022128709","127.0.0.1","127.0.0.1","TCP","66","42128  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"333","6.022153683","127.0.0.1","127.0.0.1","TCP","1066","42128  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"334","6.022163537","127.0.0.1","127.0.0.1","TCP","66","44009  >  42128 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"335","6.022415333","127.0.0.1","127.0.0.1","TCP","130","44009  >  42128 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804240501 TSecr=2804240501"
"336","6.022458554","127.0.0.1","127.0.0.1","TCP","66","42128  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"337","6.022557227","127.0.0.1","127.0.0.1","TCP","74","41436  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"338","6.022573713","127.0.0.1","127.0.0.1","TCP","74","43009  >  41436 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"339","6.022590292","127.0.0.1","127.0.0.1","TCP","66","41436  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"340","6.022619360","127.0.0.1","127.0.0.1","TCP","106","41436  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804240501 TSecr=2804240501"
"341","6.022639968","127.0.0.1","127.0.0.1","TCP","66","43009  >  41436 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"342","6.022661720","127.0.0.1","127.0.0.1","TCP","78","43009  >  41436 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804240501 TSecr=2804240501"
"343","6.022678648","127.0.0.1","127.0.0.1","TCP","66","41436  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"344","6.022734245","127.0.0.1","127.0.0.1","TCP","74","59084  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"345","6.022746356","127.0.0.1","127.0.0.1","TCP","74","42009  >  59084 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"346","6.022758894","127.0.0.1","127.0.0.1","TCP","66","59084  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"347","6.022782038","127.0.0.1","127.0.0.1","TCP","1066","59084  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"348","6.022790202","127.0.0.1","127.0.0.1","TCP","66","42009  >  59084 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"349","6.022969860","127.0.0.1","127.0.0.1","TCP","91","42009  >  59084 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804240501 TSecr=2804240501"
"350","6.022986619","127.0.0.1","127.0.0.1","TCP","66","59084  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"351","6.023034003","127.0.0.1","127.0.0.1","TCP","74","42134  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"352","6.023043961","127.0.0.1","127.0.0.1","TCP","74","44009  >  42134 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"353","6.023055584","127.0.0.1","127.0.0.1","TCP","66","42134  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"354","6.023076260","127.0.0.1","127.0.0.1","TCP","1066","42134  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"355","6.023083017","127.0.0.1","127.0.0.1","TCP","66","44009  >  42134 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"356","6.023265092","127.0.0.1","127.0.0.1","TCP","130","44009  >  42134 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804240501 TSecr=2804240501"
"357","6.023285459","127.0.0.1","127.0.0.1","TCP","66","42134  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"358","6.023367158","127.0.0.1","127.0.0.1","TCP","74","41442  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"359","6.023383196","127.0.0.1","127.0.0.1","TCP","74","43009  >  41442 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"360","6.023399024","127.0.0.1","127.0.0.1","TCP","66","41442  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"361","6.023426821","127.0.0.1","127.0.0.1","TCP","106","41442  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804240501 TSecr=2804240501"
"362","6.023456945","127.0.0.1","127.0.0.1","TCP","66","43009  >  41442 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"363","6.023487013","127.0.0.1","127.0.0.1","TCP","78","43009  >  41442 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804240501 TSecr=2804240501"
"364","6.023503753","127.0.0.1","127.0.0.1","TCP","66","41442  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"365","6.023557305","127.0.0.1","127.0.0.1","TCP","74","59090  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"366","6.023569010","127.0.0.1","127.0.0.1","TCP","74","42009  >  59090 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"367","6.023581184","127.0.0.1","127.0.0.1","TCP","66","59090  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"368","6.023601884","127.0.0.1","127.0.0.1","TCP","1066","59090  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"369","6.023609931","127.0.0.1","127.0.0.1","TCP","66","42009  >  59090 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"370","6.023777114","127.0.0.1","127.0.0.1","TCP","91","42009  >  59090 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804240501 TSecr=2804240501"
"371","6.023795974","127.0.0.1","127.0.0.1","TCP","66","59090  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"372","6.023843691","127.0.0.1","127.0.0.1","TCP","74","42140  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"373","6.023854022","127.0.0.1","127.0.0.1","TCP","74","44009  >  42140 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"374","6.023865296","127.0.0.1","127.0.0.1","TCP","66","42140  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"375","6.023885145","127.0.0.1","127.0.0.1","TCP","1066","42140  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"376","6.023892131","127.0.0.1","127.0.0.1","TCP","66","44009  >  42140 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"377","6.024061959","127.0.0.1","127.0.0.1","TCP","130","44009  >  42140 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804240501 TSecr=2804240501"
"378","6.024083932","127.0.0.1","127.0.0.1","TCP","66","42140  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"379","6.024138897","127.0.0.1","127.0.0.1","TCP","74","41448  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"380","6.024149553","127.0.0.1","127.0.0.1","TCP","74","43009  >  41448 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"381","6.024160408","127.0.0.1","127.0.0.1","TCP","66","41448  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"382","6.024180526","127.0.0.1","127.0.0.1","TCP","106","41448  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804240501 TSecr=2804240501"
"383","6.024196343","127.0.0.1","127.0.0.1","TCP","66","43009  >  41448 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"384","6.024210784","127.0.0.1","127.0.0.1","TCP","78","43009  >  41448 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804240501 TSecr=2804240501"
"385","6.024225200","127.0.0.1","127.0.0.1","TCP","66","41448  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"386","6.024268682","127.0.0.1","127.0.0.1","TCP","74","59096  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=0 WS=128"
"387","6.024277976","127.0.0.1","127.0.0.1","TCP","74","42009  >  59096 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240501 TSecr=2804240501 WS=128"
"388","6.024288663","127.0.0.1","127.0.0.1","TCP","66","59096  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240501 TSecr=2804240501"
"389","6.024308685","127.0.0.1","127.0.0.1","TCP","1066","59096  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240501 TSecr=2804240501"
"390","6.024316203","127.0.0.1","127.0.0.1","TCP","66","42009  >  59096 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240501 TSecr=2804240501"
"391","6.024551871","127.0.0.1","127.0.0.1","TCP","91","42009  >  59096 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804240502 TSecr=2804240501"
"392","6.024571860","127.0.0.1","127.0.0.1","TCP","66","59096  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804240502 TSecr=2804240502"
"393","6.024627041","127.0.0.1","127.0.0.1","TCP","74","42146  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240502 TSecr=0 WS=128"
"394","6.024638333","127.0.0.1","127.0.0.1","TCP","74","44009  >  42146 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240502 TSecr=2804240502 WS=128"
"395","6.024649488","127.0.0.1","127.0.0.1","TCP","66","42146  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240502 TSecr=2804240502"
"396","6.024670705","127.0.0.1","127.0.0.1","TCP","1066","42146  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240502 TSecr=2804240502"
"397","6.024677387","127.0.0.1","127.0.0.1","TCP","66","44009  >  42146 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240502 TSecr=2804240502"
"398","6.024860189","127.0.0.1","127.0.0.1","TCP","130","44009  >  42146 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804240502 TSecr=2804240502"
"399","6.024879179","127.0.0.1","127.0.0.1","TCP","66","42146  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804240502 TSecr=2804240502"
"400","7.527321900","127.0.0.1","127.0.0.1","TCP","74","41454  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240952 TSecr=0 WS=128"
"401","7.527347676","127.0.0.1","127.0.0.1","TCP","74","43009  >  41454 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240952 TSecr=2804240952 WS=128"
"402","7.527369240","127.0.0.1","127.0.0.1","TCP","66","41454  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240952 TSecr=2804240952"
"403","7.527400160","127.0.0.1","127.0.0.1","TCP","106","41454  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804240952 TSecr=2804240952"
"404","7.527433236","127.0.0.1","127.0.0.1","TCP","66","43009  >  41454 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804240952 TSecr=2804240952"
"405","7.527463269","127.0.0.1","127.0.0.1","TCP","78","43009  >  41454 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804240952 TSecr=2804240952"
"406","7.527482184","127.0.0.1","127.0.0.1","TCP","66","41454  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804240952 TSecr=2804240952"
"407","7.527539533","127.0.0.1","127.0.0.1","TCP","74","59102  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240952 TSecr=0 WS=128"
"408","7.527552056","127.0.0.1","127.0.0.1","TCP","74","42009  >  59102 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240952 TSecr=2804240952 WS=128"
"409","7.527564289","127.0.0.1","127.0.0.1","TCP","66","59102  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240952 TSecr=2804240952"
"410","7.527586899","127.0.0.1","127.0.0.1","TCP","1066","59102  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240952 TSecr=2804240952"
"411","7.527595021","127.0.0.1","127.0.0.1","TCP","66","42009  >  59102 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240952 TSecr=2804240952"
"412","7.527877551","127.0.0.1","127.0.0.1","TCP","91","42009  >  59102 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804240953 TSecr=2804240952"
"413","7.527902333","127.0.0.1","127.0.0.1","TCP","66","59102  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804240953 TSecr=2804240953"
"414","7.527957136","127.0.0.1","127.0.0.1","TCP","74","42152  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240953 TSecr=0 WS=128"
"415","7.527968893","127.0.0.1","127.0.0.1","TCP","74","44009  >  42152 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804240953 TSecr=2804240953 WS=128"
"416","7.527980103","127.0.0.1","127.0.0.1","TCP","66","42152  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804240953 TSecr=2804240953"
"417","7.528002114","127.0.0.1","127.0.0.1","TCP","1066","42152  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804240953 TSecr=2804240953"
"418","7.528009411","127.0.0.1","127.0.0.1","TCP","66","44009  >  42152 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804240953 TSecr=2804240953"
"419","7.528236850","127.0.0.1","127.0.0.1","TCP","130","44009  >  42152 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804240953 TSecr=2804240953"
"420","7.528258680","127.0.0.1","127.0.0.1","TCP","66","42152  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804240953 TSecr=2804240953"
"421","8.029094293","127.0.0.1","127.0.0.1","TCP","74","41460  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=0 WS=128"
"422","8.029117975","127.0.0.1","127.0.0.1","TCP","74","43009  >  41460 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=2804241103 WS=128"
"423","8.029138733","127.0.0.1","127.0.0.1","TCP","66","41460  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"424","8.029169109","127.0.0.1","127.0.0.1","TCP","106","41460  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804241103 TSecr=2804241103"
"425","8.029201908","127.0.0.1","127.0.0.1","TCP","66","43009  >  41460 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"426","8.029231419","127.0.0.1","127.0.0.1","TCP","78","43009  >  41460 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804241103 TSecr=2804241103"
"427","8.029249514","127.0.0.1","127.0.0.1","TCP","66","41460  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"428","8.029308125","127.0.0.1","127.0.0.1","TCP","74","59108  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=0 WS=128"
"429","8.029319806","127.0.0.1","127.0.0.1","TCP","74","42009  >  59108 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=2804241103 WS=128"
"430","8.029331970","127.0.0.1","127.0.0.1","TCP","66","59108  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"431","8.029353965","127.0.0.1","127.0.0.1","TCP","1066","59108  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804241103 TSecr=2804241103"
"432","8.029361826","127.0.0.1","127.0.0.1","TCP","66","42009  >  59108 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804241103 TSecr=2804241103"
"433","8.029601987","127.0.0.1","127.0.0.1","TCP","91","42009  >  59108 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804241103 TSecr=2804241103"
"434","8.029622743","127.0.0.1","127.0.0.1","TCP","66","59108  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"435","8.029669275","127.0.0.1","127.0.0.1","TCP","74","42158  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=0 WS=128"
"436","8.029680488","127.0.0.1","127.0.0.1","TCP","74","44009  >  42158 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=2804241103 WS=128"
"437","8.029691507","127.0.0.1","127.0.0.1","TCP","66","42158  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"438","8.029712570","127.0.0.1","127.0.0.1","TCP","1066","42158  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804241103 TSecr=2804241103"
"439","8.029719079","127.0.0.1","127.0.0.1","TCP","66","44009  >  42158 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804241103 TSecr=2804241103"
"440","8.029938318","127.0.0.1","127.0.0.1","TCP","130","44009  >  42158 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=64 TSval=2804241103 TSecr=2804241103"
"441","8.029957486","127.0.0.1","127.0.0.1","TCP","66","42158  >  44009 [ACK] Seq=1001 Ack=65 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"442","8.030002966","127.0.0.1","127.0.0.1","TCP","74","41466  >  43009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=0 WS=128"
"443","8.030012647","127.0.0.1","127.0.0.1","TCP","74","43009  >  41466 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=2804241103 WS=128"
"444","8.030023148","127.0.0.1","127.0.0.1","TCP","66","41466  >  43009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"445","8.030042488","127.0.0.1","127.0.0.1","TCP","106","41466  >  43009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=40 TSval=2804241103 TSecr=2804241103"
"446","8.030061539","127.0.0.1","127.0.0.1","TCP","66","43009  >  41466 [ACK] Seq=1 Ack=41 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"447","8.030075143","127.0.0.1","127.0.0.1","TCP","78","43009  >  41466 [PSH, ACK] Seq=1 Ack=41 Win=43776 Len=12 TSval=2804241103 TSecr=2804241103"
"448","8.030089538","127.0.0.1","127.0.0.1","TCP","66","41466  >  43009 [ACK] Seq=41 Ack=13 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"449","8.030132597","127.0.0.1","127.0.0.1","TCP","74","59114  >  42009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=0 WS=128"
"450","8.030142107","127.0.0.1","127.0.0.1","TCP","74","42009  >  59114 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=2804241103 WS=128"
"451","8.030152973","127.0.0.1","127.0.0.1","TCP","66","59114  >  42009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"452","8.030173100","127.0.0.1","127.0.0.1","TCP","1066","59114  >  42009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804241103 TSecr=2804241103"
"453","8.030180104","127.0.0.1","127.0.0.1","TCP","66","42009  >  59114 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804241103 TSecr=2804241103"
"454","8.030377689","127.0.0.1","127.0.0.1","TCP","91","42009  >  59114 [PSH, ACK] Seq=1 Ack=1001 Win=45696 Len=25 TSval=2804241103 TSecr=2804241103"
"455","8.030400512","127.0.0.1","127.0.0.1","TCP","66","59114  >  42009 [ACK] Seq=1001 Ack=26 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"456","8.030443899","127.0.0.1","127.0.0.1","TCP","74","42164  >  44009 [SYN] Seq=0 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=0 WS=128"
"457","8.030453844","127.0.0.1","127.0.0.1","TCP","74","44009  >  42164 [SYN, ACK] Seq=0 Ack=1 Win=43690 Len=0 MSS=65495 SACK_PERM=1 TSval=2804241103 TSecr=2804241103 WS=128"
"458","8.030464456","127.0.0.1","127.0.0.1","TCP","66","42164  >  44009 [ACK] Seq=1 Ack=1 Win=43776 Len=0 TSval=2804241103 TSecr=2804241103"
"459","8.030484310","127.0.0.1","127.0.0.1","TCP","1066","42164  >  44009 [PSH, ACK] Seq=1 Ack=1 Win=43776 Len=1000 TSval=2804241103 TSecr=2804241103"
"460","8.030490731","127.0.0.1","127.0.0.1","TCP","66","44009  >  42164 [ACK] Seq=1 Ack=1001 Win=45696 Len=0 TSval=2804241103 TSecr=2804241103"
